record_id,scope,institution_id,bank_number_key,PI_CAT_ID,confidence,evidence_count,evidence_json
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-7,0.99,4,"[{""confidence"":0.99,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""Criminal Record"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""consistent_uses_fr"",""language"":""fr"",""matched_text"":""casiers judiciaires"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""criminal checks"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""antécédents criminels"",""rule"":""criminal check or history""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-8,1.00,2,"[{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""note_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-10,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employee identification number"",""rule"":""employee identification number""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-11,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employment equity information"",""rule"":""employment equity information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements sur l’équité en matière d’emploi"",""rule"":""employment equity information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-12,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employee personnel information"",""rule"":""explicit employee personnel information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements personnels de l’employé"",""rule"":""explicit employee personnel information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-13,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""financial information"",""rule"":""explicit financial information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-14,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-15,0.90,2,"[{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""language"",""rule"":""language in personal-information enumeration""},{""confidence"":0.9,""field"":""description_fr"",""language"":""fr"",""matched_text"":""langue"",""rule"":""language in personal-information enumeration""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-16,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""medical information"",""rule"":""explicit medical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements médicaux"",""rule"":""explicit medical information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-17,0.98,2,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-18,0.99,1,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""opinions or views of or about individuals"",""rule"":""opinions or views""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-19,1.00,4,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""other identification numbers"",""rule"":""explicit other identification number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""autres numéros d’identification"",""rule"":""explicit other identification number""},{""confidence"":0.91,""field"":""description_en"",""language"":""en"",""matched_text"":""driver's license"",""rule"":""non-employee identifier""},{""confidence"":0.91,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro de permis"",""rule"":""non-employee identifier""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-20,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""photos"",""rule"":""photograph or recorded image""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""photos"",""rule"":""photograph or recorded image""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-21,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""physical attributes"",""rule"":""explicit physical attributes""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-22,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""place of birth"",""rule"":""place of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""lieu de naissance"",""rule"":""place of birth""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-23,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""place of death"",""rule"":""place of death""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""lieu de décès"",""rule"":""place of death""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signature"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signature"",""rule"":""signature""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 005,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 005,PI_CAT-25,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d’assurance sociale"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""note_en"",""language"":""en"",""matched_text"":""SIN"",""rule"":""Social Insurance Number""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-1,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biographical information"",""rule"":""explicit biographical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements biographiques"",""rule"":""explicit biographical information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-7,0.99,4,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""criminal checks"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""antécédents criminels"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""note_en"",""language"":""en"",""matched_text"":""criminal records"",""rule"":""criminal check or history""},{""confidence"":0.99,""field"":""note_fr"",""language"":""fr"",""matched_text"":""vérifications de casier judiciaire"",""rule"":""criminal check or history""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-8,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-9,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""date of death"",""rule"":""date of death""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de décès"",""rule"":""date of death""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-14,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-15,0.90,2,"[{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""language"",""rule"":""language in personal-information enumeration""},{""confidence"":0.9,""field"":""description_fr"",""language"":""fr"",""matched_text"":""langue"",""rule"":""language in personal-information enumeration""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-16,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""medical information"",""rule"":""explicit medical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements médicaux"",""rule"":""explicit medical information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-17,0.98,4,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""note_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""note_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-21,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""physical attributes"",""rule"":""explicit physical attributes""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 015,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 015,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signature"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signature"",""rule"":""signature""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 010,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 010,PI_CAT-1,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biographical information"",""rule"":""explicit biographical information""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 010,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 010,PI_CAT-2,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biometric information"",""rule"":""explicit biometric information""},{""confidence"":0.95,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""Fingerprint"",""rule"":""biometric identifier""},{""confidence"":0.95,""field"":""consistent_uses_fr"",""language"":""fr"",""matched_text"":""empreintes digitales"",""rule"":""biometric identifier""}]"
institution:ati-schedule-i-parole-board-of-canada:PBC PPU 010,institution,ati-schedule-i-parole-board-of-canada,PBC PPU 010,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
