institution_id,bank_number_key,language,related_record_number,relationship_scope,resolved,cor_record_number
ati-schedule-i-department-of-the-environment,EC PPU 311,en,EC SWM 122,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 311,fr,EC SWM 122,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 251,en,EC CPE 033,institution_specific,true,EC CPE 033
ati-schedule-i-department-of-the-environment,EC PPU 251,en,EC CPW 014,institution_specific,true,EC CPW 014
ati-schedule-i-department-of-the-environment,EC PPU 133,en,EC CPE 033,institution_specific,true,EC CPE 033
ati-schedule-i-department-of-the-environment,EC PPU 133,fr,EC CPE 033,institution_specific,true,EC CPE 033
ati-schedule-i-department-of-the-environment,EC PPU 033,en,EC CPE 033,institution_specific,true,EC CPE 033
ati-schedule-i-department-of-the-environment,EC PPU 033,fr,EC CPE 033,institution_specific,true,EC CPE 033
ati-schedule-i-department-of-the-environment,EC PPU 005,en,EC BIO 113,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 005,fr,EC BIO 113,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 006,en,EC BIO 113,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 006,fr,EC BIO 113,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 141,en,EC BIO 141,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 141,fr,EC BIO 141,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 010,en,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 010,fr,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 025,en,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 025,fr,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 020,en,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 020,fr,EC WES 211,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 015,en,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 015,fr,EC WES 213,institution_specific,true,EC WES 213
ati-schedule-i-department-of-the-environment,EC PPU 341,en,EC WAT 122,institution_specific,false,
ati-schedule-i-department-of-the-environment,EC PPU 341,fr,EC SUS 341,institution_specific,false,
ati-schedule-i-department-of-finance,FIN PPU 100,en,FIN FPD 062,institution_specific,true,FIN FPD 062
ati-schedule-i-department-of-finance,FIN PPU 100,fr,FIN FPD 062,institution_specific,true,FIN FPD 062
ati-schedule-i-department-of-finance,FIN PPU 200,en,FIN FSP 015,institution_specific,true,FIN FSP 015
ati-schedule-i-department-of-finance,FIN PPU 200,fr,FIN FSP 015,institution_specific,true,FIN FSP 015
ati-schedule-i-department-of-finance,FIN PPU 300,en,FIN FSP 015,institution_specific,true,FIN FSP 015
ati-schedule-i-department-of-finance,FIN PPU 300,fr,FIN FSP 015,institution_specific,true,FIN FSP 015
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 100,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 100,en,DFO EFM 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 100,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 100,fr,MPO EGP 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 020,en,DFO SCI 305,institution_specific,true,DFO SCI 305
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 020,fr,MPO SCI 305,institution_specific,true,DFO SCI 305
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 130,en,DFO EFM 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 130,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 130,fr,MPO EGP 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 130,fr,MPO PS 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 343,en,DFO SCI 303,institution_specific,true,DFO SCI 303
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 343,fr,MPO SCI 303,institution_specific,true,DFO SCI 303
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 080,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 080,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 331,en,DFO SCI 311,institution_specific,true,DFO SCI 311
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 331,fr,MPO SCI 311,institution_specific,true,DFO SCI 311
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 410,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 410,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 155,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 155,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 780,en,DFO INT 800,institution_specific,true,DFO INT 800
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 780,en,DFO SAR 700,institution_specific,true,DFO SAR 700
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 780,fr,MPO EEP 700,institution_specific,true,DFO SAR 700
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 780,fr,MPO INT 800,institution_specific,true,DFO INT 800
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 010,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 010,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 015,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 015,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 060,fr,MPO PS 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 036,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 036,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 340,en,DFO SCI 313,institution_specific,true,DFO SCI 313
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 340,fr,MPO SCI 313,institution_specific,true,DFO SCI 313
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 435,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 435,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 040,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 040,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 050,en,DFO EFM 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 050,fr,MPO EGP 404,institution_specific,true,DFO EFM 404
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 490,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 490,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO EFM 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO EFM 406,institution_specific,true,DFO EFM 406
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO HAB 600,institution_specific,true,DFO HAB 600
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO OCE 500,institution_specific,true,DFO OCE 500
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO SCI 304,institution_specific,true,DFO SCI 304
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO SCI 309,institution_specific,true,DFO SCI 309
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO EGP 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO EGP 406,institution_specific,true,DFO EFM 406
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO HAB 600,institution_specific,true,DFO HAB 600
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO OCE 500,institution_specific,true,DFO OCE 500
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO PS 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,MPO SCI 304,institution_specific,true,DFO SCI 304
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 047,fr,DFO SCI 309,institution_specific,true,DFO SCI 309
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 680,en,DFO HAB 600,institution_specific,true,DFO HAB 600
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 680,fr,MPO HAB 600,institution_specific,true,DFO HAB 600
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 070,en,DFO SCH 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 070,fr,MPO PPB 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 275,en,DFO SCH 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 275,fr,MPO PPB 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 270,en,DFO SCH 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 270,fr,MPO PPB 200,institution_specific,true,DFO SCH 200
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 045,en,DFO EFM 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 045,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 045,fr,MPO EGP 400,institution_specific,true,DFO EFM 400
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 045,fr,MPO PS 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 325,en,DFO SCI 308,institution_specific,true,DFO SCI 308
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 325,fr,MPO SCI 308,institution_specific,true,DFO SCI 308
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 095,en,DFO EFM 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 095,en,DFO SCI 313,institution_specific,true,DFO SCI 313
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 095,fr,MPO EGP 403,institution_specific,true,DFO EFM 403
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 095,fr,MPO SCI 313,institution_specific,true,DFO SCI 313
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 301,institution_specific,true,DFO SCI 301
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 302,institution_specific,true,DFO SCI 302
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 303,institution_specific,true,DFO SCI 303
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 307,institution_specific,true,DFO SCI 307
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 308,institution_specific,true,DFO SCI 308
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 314,institution_specific,true,DFO SCI 314
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 316,institution_specific,true,DFO SCI 316
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 317,institution_specific,true,DFO SCI 317
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 318,institution_specific,true,DFO SCI 318
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SCI 319,institution_specific,true,DFO SCI 319
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,en,DFO SP 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 301,institution_specific,true,DFO SCI 301
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 302,institution_specific,true,DFO SCI 302
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 303,institution_specific,true,DFO SCI 303
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 307,institution_specific,true,DFO SCI 307
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 308,institution_specific,true,DFO SCI 308
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 314,institution_specific,true,DFO SCI 314
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 316,institution_specific,true,DFO SCI 316
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 317,institution_specific,true,DFO SCI 317
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 318,institution_specific,true,DFO SCI 318
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO SCI 319,institution_specific,true,DFO SCI 319
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 085,fr,MPO PS 100,institution_specific,true,DFO SP 100
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 301,institution_specific,true,DFO SCI 301
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 302,institution_specific,true,DFO SCI 302
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 303,institution_specific,true,DFO SCI 303
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 304,institution_specific,true,DFO SCI 304
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 307,institution_specific,true,DFO SCI 307
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 308,institution_specific,true,DFO SCI 308
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 309,institution_specific,true,DFO SCI 309
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 310,institution_specific,true,DFO SCI 310
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 313,institution_specific,true,DFO SCI 313
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 314,institution_specific,true,DFO SCI 314
ati-schedule-i-department-of-fisheries-and-oceans,DFO PPU 320,en,DFO SCI 315,institution_specific,true,DFO SCI 315
